Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_14_580.jpg,5.348017,1,0,5.003293,116.7259,100.7418,1.365904,197.7961,0.1158597
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_14_622.jpg,3.484583,1,0,5.017202,116.5334,100.6796,1.457613,198.1985,0.02673065
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_14_663.jpg,1.624931,1,0,5.030456,116.3413,100.616,1.545151,198.5753,359.9883
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_14_703.jpg,0,1,0,5.00608,116.1519,100.553,1.496252,199.0593,359.9869
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_14_744.jpg,1.317557,1,0,4.991164,115.9636,100.49,1.397571,199.3747,359.9927
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_14_785.jpg,3.210631,1,0,5.016565,115.7748,100.4251,1.329602,199.4895,0.02838271
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_14_827.jpg,5.063535,1,0,5.023464,115.5866,100.3585,1.270642,199.6918,0.09489759
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_14_868.jpg,4.625913,1,0,5.01437,115.3995,100.2906,1.20657,200.1317,0.1834946
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_14_908.jpg,2.788876,1,0,5.007551,115.2122,100.2214,1.161111,200.4883,0.2858913
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_14_950.jpg,0.9190479,1,0,5.016638,115.0251,100.1527,1.088395,200.8053,0.3352
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_14_991.jpg,2.411222,1,0,5.023909,114.8381,100.083,1.030039,201.0549,0.3951224
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_031.jpg,4.250294,1,0,4.975767,114.6526,100.0131,0.9345023,201.1864,0.4281841
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_072.jpg,5.549237,1,0,5.015332,114.3744,99.90408,0.8319016,201.6674,0.5333548
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_113.jpg,3.694678,1,0,5.020984,114.1892,99.83029,0.7674003,202.0754,0.591874
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_155.jpg,1.837992,1,0,5.007295,114.0044,99.75584,0.6963609,202.387,0.6390439
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_196.jpg,0,1,0,5.01803,113.8196,99.681,0.6296727,202.5812,0.6660059
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_236.jpg,1.845914,1,0,5.015477,113.635,99.60539,0.5747476,202.717,0.6915348
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_278.jpg,3.705187,1,0,5.021569,113.4506,99.52825,0.5424088,202.9084,0.7371136
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_318.jpg,5.517447,1,0,5.013022,113.267,99.45026,0.5019668,203.1673,0.778583
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_358.jpg,7.341252,1,0,4.991392,113.084,99.37023,0.4748662,203.599,0.8406465
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_399.jpg,9.161654,1,0,5.041742,112.9015,99.28865,0.4302802,204.2653,0.8841471
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_439.jpg,10.98437,1,0,5.015008,112.7208,99.20577,0.3534477,205.17,0.905764
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_480.jpg,12.81131,1,0,5.005587,112.5427,99.12,0.2293511,206.1117,0.9582064
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_520.jpg,11.16425,1,0,5.009983,112.3662,99.03047,0.1034831,207.1314,1.063856
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_561.jpg,9.343307,1,0,5.01042,112.1911,98.93871,359.9698,208.1023,1.173941
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_601.jpg,7.534773,1,0,5.004337,112.0154,98.84522,359.9142,208.9277,1.226955
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_641.jpg,5.722798,1,0,5.004122,111.8388,98.7494,359.9608,209.624,1.21832
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_681.jpg,5.30456,1,0,5.004545,111.6625,98.6514,0.04329129,210.2141,1.183368
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_721.jpg,7.109131,1,0,5.009032,111.4883,98.55193,0.05999746,210.7802,1.119325
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_762.jpg,8.922956,1,0,5.011621,111.316,98.44984,0.06337264,211.4382,1.076976
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_802.jpg,10.73866,1,0,5.010561,111.146,98.34452,0.05096026,212.235,1.080193
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_842.jpg,12.54695,1,0,5.010223,110.9783,98.23625,0.02408394,213.1572,1.117333
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_884.jpg,14.43159,1,0,5.009766,110.8124,98.12506,0.005287634,214.1914,1.168175
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_925.jpg,15,1,0,5.008978,110.6479,98.01148,0.00486667,215.3192,1.184703
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_15_967.jpg,15,1,0,5.014119,110.4856,97.89445,0.01205699,216.5427,1.206174
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_008.jpg,13.67134,1,0,5.004335,110.3252,97.77565,0.003268512,217.7408,1.17217
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_050.jpg,11.79221,1,0,5.0147,110.1672,97.65261,0.01217086,218.9698,1.162405
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_091.jpg,12.1412,1,0,5.009683,110.012,97.52669,0.007159906,220.11,1.168928
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_133.jpg,14.01642,1,0,5.009746,109.7835,97.33247,0.00378155,221.7883,1.160014
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_173.jpg,14.54357,1,0,5.009199,109.6347,97.19885,0.004656348,222.9882,1.16112
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_215.jpg,12.67001,1,0,5.009156,109.4887,97.06229,0.004631215,224.1831,1.160046
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_256.jpg,10.83674,1,0,5.009644,109.3451,96.92313,0.004014497,225.3024,1.147827
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_297.jpg,8.971545,1,0,5.009696,109.204,96.7812,0.003929867,226.3215,1.143371
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_338.jpg,7.115561,1,0,5.009956,109.0653,96.63705,0.002491418,227.2082,1.136226
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_379.jpg,5.274901,1,0,5.010737,108.9284,96.49091,0.00484746,227.9455,1.120766
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_420.jpg,3.414984,1,0,5.012375,108.7932,96.34314,0.003732538,228.5248,1.100994
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_461.jpg,1.570094,1,0,5.01201,108.6594,96.19401,0.005290248,228.9472,1.078409
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_503.jpg,0,1,0,5.01159,108.5265,96.04389,0.01237788,229.2062,1.048363
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_543.jpg,0,1,0,5.012073,108.3942,95.89288,0.03158101,229.3455,1.017699
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_585.jpg,0,1,0,5.012033,108.2624,95.74112,0.06609944,229.4159,0.9868461
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_627.jpg,0,1,0,5.012055,108.1307,95.58884,0.1157026,229.4497,0.9495987
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_668.jpg,0,1,0,5.019422,107.9989,95.4359,0.1893968,229.4694,0.9069299
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_710.jpg,0,1,0,5.017269,107.8672,95.2826,0.2846328,229.4801,0.8625908
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_750.jpg,0,1,0,5.017446,107.7354,95.12931,0.3819492,229.4821,0.7974283
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_790.jpg,0,1,0,5.017063,107.6035,94.97592,0.4850083,229.4794,0.71937
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_831.jpg,0,1,0,5.01669,107.4716,94.82247,0.5927836,229.4742,0.6299946
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_873.jpg,0,1,0,5.016238,107.2737,94.59229,0.7594981,229.4589,0.4797415
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_913.jpg,0,1,0,5.014253,107.1416,94.43858,0.8843012,229.4447,0.3796284
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_954.jpg,0,1,0,5.008965,107.0094,94.28484,1.014942,229.427,0.2771409
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_16_997.jpg,0,1,0,5.007041,106.8771,94.13107,1.153041,229.4053,0.1749723
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_038.jpg,0,1,0,5.002555,106.7446,93.97739,1.291182,229.3763,0.06934109
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_080.jpg,0,1,0,4.992956,106.6125,93.82357,1.423493,229.3542,-0.003325087
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_121.jpg,0,1,0,5.014935,106.4812,93.66906,1.542668,229.3706,359.9929
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_161.jpg,0,1,0,5.012423,106.3516,93.51668,1.515539,229.3685,359.9921
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_202.jpg,0,1,0,5.013533,106.2223,93.3653,1.41573,229.2094,0.003016075
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_243.jpg,0,1,0,5.012356,106.0926,93.21463,1.321295,229.049,0.00861828
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_284.jpg,0,1,0,5.028893,105.9626,93.06397,1.238338,229.584,-0.003501449
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_326.jpg,0,1,0,5.001832,105.8323,92.91258,1.192994,229.5921,-0.001625617
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_367.jpg,0,1,0,4.985939,105.702,92.76114,1.159368,229.6204,-0.002738346
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_409.jpg,0,1,0,5.014137,105.5715,92.60912,1.145019,229.6038,-0.0008288329
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_450.jpg,0,1,0,5.01693,105.4409,92.45695,1.143456,229.5823,-0.0009546022
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_492.jpg,0,1,0,5.023054,105.3101,92.30457,1.153657,229.5569,-0.0008913868
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_533.jpg,0,1,0,5.015573,105.1141,92.07615,1.176363,229.5552,-0.001098878
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_575.jpg,0,1,0,5.017863,104.983,91.92355,1.206986,229.5362,-0.001264639
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_616.jpg,0,1,0,5.024314,104.8519,91.77086,1.244453,229.5168,-0.001329879
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_658.jpg,0,1,0,5.015035,104.721,91.61857,1.275973,229.5004,-0.001456365
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_699.jpg,0,1,0,5.007946,104.5897,91.46595,1.319766,229.4805,-0.00131476
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_741.jpg,0,1,0,5.004077,104.4583,91.31337,1.365527,229.4598,-0.001350813
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_783.jpg,0,1,0,4.996249,104.3269,91.16087,1.411751,229.4369,-0.001263328
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_823.jpg,0,1,0,5.014312,104.1953,91.00822,1.460796,229.4164,-0.001521279
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_863.jpg,0,1,0,5.016584,104.0636,90.85571,1.509723,229.3951,-0.001630473
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_904.jpg,0,1,0,5.011252,103.9326,90.70413,1.504143,229.3634,-0.004043264
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_945.jpg,0,1,0,4.971043,103.8021,90.55323,1.460096,229.3328,-0.0009593662
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_17_985.jpg,0,1,0,5.013264,103.671,90.40195,1.437202,229.3097,-0.001577523
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_026.jpg,0,1,0,5.014044,103.5398,90.25057,1.421152,229.2877,-0.001471291
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_067.jpg,0,1,0,5.016963,103.4084,90.09914,1.413682,229.2682,-0.001630297
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_108.jpg,0,1,0,5.023673,103.2768,89.94761,1.41457,229.255,-0.002003457
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_149.jpg,0,1,0,5.015309,103.1454,89.79646,1.412516,229.1909,-0.001291138
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_190.jpg,0,1,0,5.009032,103.0136,89.645,1.423426,229.1669,-0.001373986
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_231.jpg,0,1,0,5.005992,102.8817,89.49356,1.438731,229.1418,-0.001235747
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_273.jpg,0,1,0,4.999516,102.6834,89.26607,1.476212,229.1352,-0.002413565
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_313.jpg,0,1,0,4.983668,102.5517,89.11522,1.489087,229.0485,-0.00143808
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_355.jpg,0,1,0,5.009381,102.4193,88.96384,1.515626,229.0238,-0.001497562
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_397.jpg,0,1,0,5.006731,102.2874,88.81321,1.495619,229.0056,-0.004214649
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_437.jpg,0,1,0,4.981319,102.156,88.66324,1.437759,228.9872,-0.001549714
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_479.jpg,0,1,0,5.013457,102.0242,88.51292,1.399897,228.9633,-0.0014582
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_520.jpg,0,1,0,5.014172,101.8922,88.36253,1.371108,228.9401,-0.001344491
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_560.jpg,0,1,0,5.016852,101.76,88.21204,1.353158,228.9188,-0.001408212
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_601.jpg,0,1,0,5.022656,101.6276,88.06144,1.345562,228.9006,-0.001594328
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_643.jpg,0,1,0,5.015964,101.4954,87.91109,1.33835,228.8617,-0.001308338
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_683.jpg,0,1,0,5.008702,101.3628,87.76046,1.345003,228.8391,-0.001336737
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_724.jpg,0,1,0,5.005367,101.2301,87.6098,1.357759,228.8159,-0.00125233
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_765.jpg,0,1,0,4.998372,101.0973,87.45918,1.375154,228.7897,-0.001039929
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_805.jpg,0,1,0,5.014286,100.9642,87.30835,1.399606,228.7687,-0.001479124
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_847.jpg,0,1,0,5.016555,100.831,87.15761,1.427588,228.7479,-0.001538658
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_890.jpg,0,1,0,5.021281,100.6978,87.00687,1.458967,228.7286,-0.001723687
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_931.jpg,0,1,0,5.029883,100.5644,86.85611,1.493843,228.7136,-0.00203374
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_18_971.jpg,0.718448,1,0,5.011007,100.4315,86.7061,1.51574,228.6572,-0.001543042
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_011.jpg,2.539413,1,0,5.020565,100.2985,86.55579,1.510503,228.6392,-0.0008936778
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_052.jpg,4.365482,1,0,5.017199,100.1001,86.32985,1.505618,228.9089,-0.002907783
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_092.jpg,6.182298,1,0,5.009221,99.96895,86.17799,1.509784,229.241,0.01325581
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_134.jpg,8.031167,1,0,5.005929,99.83907,86.02573,1.475961,229.7572,0.01475922
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_175.jpg,9.561752,1,0,5.012321,99.71195,85.87218,1.428576,230.4198,0.06905088
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_215.jpg,7.737051,1,0,5.007196,99.58612,85.71738,1.36909,231.1679,0.1348644
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_256.jpg,5.899255,1,0,5.01747,99.46149,85.56254,1.258691,231.9184,0.168447
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_296.jpg,4.099422,1,0,5.028226,99.33893,85.40591,1.161247,232.5497,0.2571015
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_337.jpg,2.245772,1,0,5.010843,99.21748,85.24879,1.063701,232.9809,0.3479713
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_378.jpg,-0.6291623,1,0,5.012616,99.09643,85.09133,0.9564372,233.2512,0.419897
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_418.jpg,-2.447932,1,0,5.011954,98.97545,84.93374,0.8518962,233.3274,0.4716159
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_459.jpg,-4.316333,1,0,5.011633,98.85421,84.77594,0.7645431,233.2204,0.5074204
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_500.jpg,-6.142908,1,0,5.011453,98.73211,84.61832,0.6983925,232.9361,0.5163257
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_541.jpg,-8.003709,1,0,5.014382,98.60853,84.46111,0.6615166,232.4732,0.4907611
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_582.jpg,-9.813856,1,0,5.01357,98.48301,84.30495,0.6494104,231.8276,0.4154768
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_623.jpg,-11.67923,1,0,5.018668,98.35494,84.15009,0.6691513,230.9963,0.2852474
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_665.jpg,-13.55109,1,0,5.013806,98.22429,83.99744,0.7036155,229.9588,0.09062692
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_707.jpg,-15,1,0,5.005655,98.09072,83.84696,0.7477292,228.787,359.8513
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_747.jpg,-15,1,0,5.009927,97.95519,83.69916,0.7609895,227.5255,359.5904
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_787.jpg,-15,1,0,5.008625,97.81728,83.55422,0.7565222,226.2081,359.2974
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_827.jpg,-15,1,0,5.006954,97.67832,83.4123,0.6843477,224.8078,359.0289
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_867.jpg,-15,1,0,5.006062,97.53785,83.27403,0.5362317,223.3423,358.7733
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_908.jpg,-15,1,0,5.003057,97.3963,83.13898,0.3146733,221.9641,358.5648
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_949.jpg,-15,1,0,5.001952,97.25377,83.0069,0.02010642,220.7432,358.4283
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_19_990.jpg,-15,1,0,5.000396,97.10789,82.87585,359.8269,219.6367,358.3716
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_031.jpg,-13.34011,1,0,5.000762,96.95821,82.74565,359.7619,218.5667,358.4084
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_072.jpg,-11.49581,1,0,5.001339,96.72697,82.55267,359.8598,217.0795,358.6107
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_113.jpg,-9.687589,1,0,5.001962,96.56738,82.42636,0.02093101,216.0342,358.7794
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_154.jpg,-7.824099,1,0,5.036021,96.40525,82.30444,0.157174,214.9405,358.942
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_195.jpg,-6.636928,1,0,5.011397,96.24084,82.18723,0.2586483,213.9211,359.0417
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_235.jpg,-8.454617,1,0,5.010949,96.07454,82.07413,0.3116826,212.9749,359.0935
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_275.jpg,-10.27232,1,0,5.010078,95.90619,81.96528,0.3298526,212.0076,359.0885
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_317.jpg,-12.14635,1,0,5.010167,95.73623,81.8604,0.3072342,210.9507,359.0454
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_358.jpg,-13.99506,1,0,5.007232,95.5652,81.75953,0.2266553,209.7549,358.9839
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_399.jpg,-15,1,0,5.00992,95.3924,81.66319,0.1035234,208.4134,358.8822
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_439.jpg,-15,1,0,5.00814,95.2185,81.57083,359.9364,207.0465,358.7709
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_480.jpg,-15,1,0,5.002523,95.04186,81.4802,359.8677,205.8246,358.7109
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_522.jpg,-15,1,0,5.002201,94.86166,81.39198,359.9185,204.709,358.6838
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_563.jpg,-15,1,0,5.00223,94.67849,81.30624,0.06082498,203.6334,358.6976
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_605.jpg,-15,1,0,5.004613,94.49575,81.22488,0.06351554,202.2868,358.7615
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_645.jpg,-15,1,0,5.010293,94.31276,81.14739,0.0002078939,200.9644,358.8589
C:\Projects\RoboticsNano\RoboND-Rover-Project\IMG\robocam_2017_05_29_16_20_20_687.jpg,-15,1,0,5.007615,94.12563,81.07668,-0.001389303,199.5278,358.844
